canon,target_type,y_true,y_pred_chemprop,y_pred_lgb,y_pred_cat,y_pred_blend
*Cc1cc(CNC(=O)c2cccc(C(=O)N*)c2)cc(C(C)(C)C)c1,tg,188.0,152.65293884277344,182.73051340690023,174.44308738668806,165.56973930061147
*Cc1cc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)cc(C(C)(C)C)c1,egc,4.7039,4.430251598358154,4.492878176779019,4.604359843293166,4.4916286701641495
*Cc1cc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)cc(C(C)(C)C)c1,tg,114.0,88.48458862304688,112.3290465556094,120.73190548916055,103.35696544673522
*Cc1cc2cc(C(=O)Nc3ccc(C(c4ccc(NC(=O)c5cc6cc(*)c(OC(=O)COc7ccc8ccc(=O)oc8c7)cc6oc5=O)cc4)(C(F)(F)F)C(F)(F)F)cc3)c(=O)oc2cc1OC(=O)COc1ccc2ccc(=O)oc2c1,tg,257.0,232.10641479492188,241.81982589975135,232.2627726809138,234.1490535107602
*Cc1cc2cc(C(=O)Nc3ccc(Cc4ccc(NC(=O)c5cc6cc(*)c(OC(=O)COc7ccc8ccc(=O)oc8c7)cc6oc5=O)cc4)cc3)c(=O)oc2cc1OC(=O)COc1ccc2ccc(=O)oc2c1,tg,221.0,227.40426635742188,208.06504437112216,242.7857907528818,228.19254968083675
*Cc1cc2cc(C(=O)Nc3ccc(NC(=O)c4cc5cc(*)c(OC(=O)COc6ccc7ccc(=O)oc7c6)cc5oc4=O)cc3)c(=O)oc2cc1OC(=O)COc1ccc2ccc(=O)oc2c1,tg,252.0,246.51803588867188,242.4290231259672,232.36895432413175,241.30099391495702
*Cc1cc2cc(C(=O)Nc3ccc(Oc4ccc(NC(=O)c5cc6cc(*)c(OC(=O)COc7ccc8ccc(=O)oc8c7)cc6oc5=O)cc4)cc3)c(=O)oc2cc1OC(=O)COc1ccc2ccc(=O)oc2c1,tg,226.0,242.12503051757812,250.0129828785968,254.44962751653395,247.55756442534982
*Cc1cc2cc(C(=O)Nc3cccc(NC(=O)c4cc5cc(*)c(OC(=O)COc6ccc7ccc(=O)oc7c6)cc5oc4=O)c3)c(=O)oc2cc1OC(=O)COc1ccc2ccc(=O)oc2c1,tg,240.0,244.3858184814453,250.66519460407167,231.6505353195104,241.73492321686157
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,eps,3.67,3.582329750061035,3.744155217991492,3.778074128632838,3.6710204571427636
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,eea,1.8331,2.0858681201934814,2.056295796480833,1.8832207967772223,2.0544820932486667
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,egb,2.7314,2.689222812652588,2.570840304355922,2.62521827946915,2.6617614663968676
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,egc,3.4745,3.3809726238250732,3.5416467318322304,3.594024037571839,3.4749327874333864
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,ei,5.3092,5.371708869934082,5.184473399996768,5.385546380637315,5.350257187457581
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,nc,1.9726,2.05740737915039,2.0402189624759197,2.035595891007319,2.050770071353849
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,ei,5.3793,5.509526252746582,5.289096511413614,5.369733066048602,5.436269576790621
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,nc,2.0164,1.9504984617233276,1.993774432054658,2.014263453645389,1.9680736945256494
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,eea,1.9244,1.8539432287216189,1.9443914311339512,2.012889486467231,1.888512857663898
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,egb,2.512,2.6772055625915527,2.8284697508986985,2.4133369661875257,2.712294515435695
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,egc,3.3769,3.50890588760376,3.1731616722443543,3.0572431060096763,3.3108079817802527
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,eps,3.91,4.22796630859375,4.550476578026963,4.593575241046045,4.404722564595695
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,nc,1.9468,2.032142162322998,2.0112596260107294,1.9609862363609285,2.019717245482294
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,eea,1.9547,2.091578483581543,2.097374756748312,2.039807844804022,2.085535929833592
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,ei,5.1679,5.199892997741699,5.178153320743556,5.1537427692199795,5.18271515905945
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,nc,1.9768,2.039604425430298,2.0153814017764935,1.996076481964801,2.0290016678332528
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,eea,2.0787,2.0103023052215576,2.1232391365084835,2.163435802523172,2.047425011177518
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,egc,3.0602,2.866161346435547,2.171565450436564,2.5419733044380113,2.62220363666364
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,eps,4.39,4.408465385437012,5.26941723086043,5.099326600824304,4.88032206479935
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,nc,2.0574,2.010443210601806,2.025191270068309,2.020669290949027,2.015309179580403
*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,eea,2.7075,2.8874104022979736,2.815568862390486,2.8251373376458213,2.86847929861641
*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,egb,2.5561,2.628574848175049,2.175702242203475,2.30545256049051,2.523521393731002
*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,egc,2.9595,2.888807535171509,2.938909580202554,3.1502641634844517,2.9711178840857944
*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,eps,4.45,4.3637375831604,4.659371554535926,4.648843373837057,4.525763908769066
*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,nc,2.0502,1.977267146110535,1.954774153559181,1.9507899544855232,1.9687832016140303
*Cc1ccc(-c2ccc(C(*)=S)cc2)s1,eea,2.9754,2.84366774559021,2.9296633442603635,2.9420611093968105,2.8695076595433293
*Cc1ccc(-c2ccc(C(*)=S)cc2)s1,egc,2.7134,3.0337491035461426,2.9658044646998474,2.891177447289259,2.9797512390640164
*Cc1ccc(-c2ccc(C(*)=S)cc2)s1,eps,4.8,4.568191051483154,4.870245532433486,4.9722916042818355,4.733736227006466
*Cc1ccc(-c2ccc(C(*)=S)cc2)s1,nc,2.0986,2.011962652206421,1.9722545243887448,2.0181437059542557,2.0021538446157416
*Cc1ccc(-c2ccc(C(*)=S)s2)cc1,egb,1.9323,2.010338544845581,2.2338754682592095,2.3008937460811243,2.062192699172306
*Cc1ccc(-c2ccc(C(*)=S)s2)cc1,egc,2.7839,2.479222059249878,2.808626725475561,2.820240506929368,2.645822077688851
*Cc1ccc(-c2ccc(C(*)=S)s2)cc1,ei,5.8475,5.645385265350342,5.749981837373731,5.633421693470957,5.656067012387602
*Cc1ccc(-c2ccc(C(*)=S)s2)cc1,eps,4.61,4.859073638916016,5.244701669183415,4.894548321074271,5.070422464983664
*Cc1ccc(-c2ccc(C(*)=S)s2)s1,eea,3.2587,2.942343235015869,3.2209413587945326,3.2854367586107434,3.0292991783626206
*Cc1ccc(-c2ccc(C(*)=S)s2)s1,ei,5.7652,5.495120048522949,5.56195329124322,5.669446603684193,5.557908427948005
*Cc1ccc(-c2ccc(C(*)=S)s2)s1,eps,5.34,4.898534297943115,4.975793510607152,5.207505424363501,4.940877288124955
*Cc1ccc(-c2ccc(CSC(=O)CCC(=O)S*)cc2)cc1,egc,4.7843,4.459039688110352,3.738360725178816,3.884559667110142,4.14119521166392
*Cc1ccc(-c2ccc(N*)cc2)cc1,eea,1.1363,1.1828858852386477,1.112943709621027,1.12181110777532,1.1643955610246277
*Cc1ccc(-c2ccc(N*)cc2)cc1,ei,5.1363,5.419422149658203,5.217759787645912,5.188031331094489,5.320572362016078
*Cc1ccc(-c2ccc(N*)cc2)cc1,nc,1.9585,1.9333231449127195,1.9428727620760973,1.910925913396604,1.9336400004161962
*Cc1ccc(-c2ccc(N*)s2)s1,eea,1.6017,1.4894511699676514,1.769864945563661,1.7867265236846732,1.5705688911681142
*Cc1ccc(-c2ccc(N*)s2)s1,egb,2.8559,2.5565717220306396,2.810974465380413,2.9773069684031457,2.61558586123122
*Cc1ccc(-c2ccc(N*)s2)s1,ei,4.9311,4.769744873046875,4.780761515457135,5.189269671771664,4.900277737978049
*Cc1ccc(-c2ccc(N*)s2)s1,eps,4.54,4.390002250671387,4.803915935176028,4.790755665174074,4.616853424463735
*Cc1ccc(-c2ccc(N*)s2)s1,nc,1.9938,2.0012335777282715,2.0394612326301704,2.0362716630609743,2.014679582410738
*Cc1ccc(-c2ccc(O*)cc2)cc1,egb,3.7323,3.5510950088500977,3.764963152123892,3.8613873752991306,3.600706283522465
*Cc1ccc(-c2ccc(O*)cc2)s1,eea,1.4385,1.4345743656158447,1.6280271217080768,1.5961944028593669,1.4847428317605855
*Cc1ccc(-c2ccc(O*)cc2)s1,nc,1.9368,1.9173868894577024,1.9812799293662189,1.96712914331516,1.9389989777404208
*Cc1ccc(-c2ccc(O*)s2)s1,egb,2.9968,3.3059535026550293,3.1310836837434657,3.1306480984163985,3.265388720611627
*Cc1ccc(-c2ccc(O*)s2)s1,egc,3.4793,4.213027477264404,3.119966573719658,3.385202303894816,3.7427723455761397
*Cc1ccc(-c2ccc(O*)s2)s1,ei,5.2494,5.986334323883057,5.682685189678798,5.592715144666197,5.823590277604264
*Cc1ccc(-c2ccc(O*)s2)s1,eps,4.19,4.217435836791992,4.575912163386493,4.542913758156089,4.413903792573773
*Cc1ccc(-c2ccc(O*)s2)s1,nc,1.9533,1.9530541896820068,1.9156308552321035,1.9364134240193032,1.9416157583821347
*Cc1ccc(C(=O)C(*)=S)cc1,eea,3.3639,3.760930061340332,3.6443995217306138,3.6394355505736113,3.727492583228648
*Cc1ccc(C(=O)C(*)=S)cc1,egb,2.5816,2.1153764724731445,2.413611452166287,2.458525814513271,2.184558433226985
*Cc1ccc(C(=O)C(*)=S)cc1,egc,2.9385,2.7772274017333984,2.6000760212446927,2.810845938328163,2.7466208219636012
*Cc1ccc(C(=O)C(*)=S)cc1,eps,4.22,4.3542022705078125,4.5221633604177445,4.518927308132621,4.446255690880008
*Cc1ccc(C(=O)C(*)=S)cc1,nc,1.9454,1.9694167375564575,1.943914539549608,1.926052099230438,1.95849449735383
*Cc1ccc(C(=O)C(*)=S)s1,ei,6.4325,6.7153191566467285,6.408802910780883,6.522147383550052,6.613826878694343
*Cc1ccc(C(=O)C(*)=S)s1,nc,1.9676,2.0327036380767822,2.0933513232557392,2.05800045422272,2.0510774019069005
*Cc1ccc(C(=O)N*)cc1,egb,4.2448,4.20994758605957,4.008175123235228,3.88300090522242,4.1631421623004865
*Cc1ccc(C(=O)N*)cc1,egc,5.0419,4.633890151977539,4.513057564598045,4.556580830135534,4.585766344295277
*Cc1ccc(C(=O)N*)cc1,nc,1.8171,1.8734022378921509,1.882946823615136,1.8409659377676724,1.8727373702375865
*Cc1ccc(C(=O)O*)cc1,eea,2.2574,2.382636308670044,2.12004096404768,1.91800673384853,2.2818494343749562
*Cc1ccc(C(=O)O*)cc1,egb,3.7934,4.304053783416748,4.4234516902635255,4.33462958160018,4.331750673010529
*Cc1ccc(C(=O)O*)cc1,egc,4.9209,4.800806999206543,4.646166021088404,4.74866275771621,4.7519385269831735
*Cc1ccc(C(=O)O*)cc1,ei,7.179,7.104767799377441,6.780584613317105,6.800333173787331,6.966632186291699
*Cc1ccc(C(=O)O*)cc1,eps,4.03,3.926668882369995,4.095245067882372,4.036250403592153,4.019059414474982
*Cc1ccc(C(=O)O*)cc1,nc,1.8426,1.808449864387512,1.821750958789137,1.8136235899790536,1.8124429966394635
*Cc1ccc(C(=O)O*)s1,egb,3.78,3.590996742248535,3.105601275163227,3.287549678904362,3.478398916907795
*Cc1ccc(C(=O)O*)s1,ei,6.8862,6.981687545776367,6.712384610880061,6.515798644869709,6.801433434125215
*Cc1ccc(C(=O)O*)s1,eps,4.17,4.280799388885498,4.086494575527252,4.2967706976254245,4.1743079230704145
*Cc1ccc(C(=O)c2ccc(*)cc2)cc1,egb,3.8451,3.270439863204956,3.488094139095052,3.372007795337935,3.3209294120433492
*Cc1ccc(C(=O)c2ccc(*)cc2)cc1,eps,3.96,4.002405643463135,4.249331643062783,4.2065129393611205,4.137736885086776
*Cc1ccc(C(=O)c2ccc(*)cc2)cc1,nc,1.9018,1.912534236907959,1.8691363366084983,1.8491221072588204,1.8949614912064707
*Cc1ccc(C(=O)c2ccc(*)s2)cc1,egb,3.4106,3.230600595474243,3.2227829076310752,2.982034400081777,3.2287871161362114
*Cc1ccc(C(=O)c2ccc(*)s2)cc1,ei,6.578,6.535184860229492,6.388493301097374,6.433780193038489,6.483858340856847
*Cc1ccc(C(=O)c2ccc(*)s2)cc1,eps,4.07,4.2842912673950195,4.311028215962999,4.164431000321836,4.298944825354889
*Cc1ccc(C(=O)c2ccc(*)s2)s1,eea,2.8498,3.0013601779937744,2.7280750145274593,2.691131389041561,2.9195708326044234
*Cc1ccc(C(=O)c2ccc(*)s2)s1,egb,2.7131,2.72452712059021,2.707437898687774,2.6220301145353755,2.720562911293955
*Cc1ccc(C(=O)c2ccc(*)s2)s1,egc,3.4685,3.0989952087402344,3.0290898300899207,3.1727519315611485,3.1033602784205496
*Cc1ccc(C(=O)c2ccc(*)s2)s1,ei,6.3555,6.4487104415893555,6.046861291952096,6.2068522159698345,6.319156054251375
*Cc1ccc(C(=O)c2ccc(*)s2)s1,eps,4.69,4.374608516693115,4.915133376330272,4.8512955304949354,4.670850712742708
*Cc1ccc(C(=O)c2ccc(*)s2)s1,nc,2.0215,1.966768264770508,2.0133209851673746,1.9862072834287283,1.9808739184541801
*Cc1ccc(C(=S)O*)cc1,eea,2.8319,2.7496163845062256,2.7372788130954833,2.7815804910088,2.752051042252854
*Cc1ccc(C(=S)O*)cc1,egb,3.1473,3.0780210494995117,2.9965675187003193,3.0139510782106496,3.0591261667570193
*Cc1ccc(C(=S)O*)cc1,egc,3.4449,3.6468276977539062,3.287580722087433,3.4139437799236383,3.5029257567292325
*Cc1ccc(C(=S)O*)cc1,nc,1.8934,1.8964977264404297,1.929683549485007,1.9353402978092065,1.9089931812097827
*Cc1ccc(C(=S)O*)s1,eea,2.9654,3.0411927700042725,3.199839539662161,2.9957441432524243,3.0586114387826933
*Cc1ccc(C(=S)O*)s1,ei,6.4155,6.023788928985596,6.15149102165044,6.0022329152767275,6.034692991652975
*Cc1ccc(C(=S)O*)s1,eps,4.71,4.766299724578857,4.792257134709793,4.9008308562155225,4.780526045614508
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,eea,2.874,2.83866548538208,2.9010065573874497,2.7132427947052284,2.831173593423625
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,egb,2.3058,2.7988572120666504,2.6703923373672276,2.5698548923444697,2.769057046006831
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,ei,5.6687,5.991713523864746,5.856811693082554,5.807101416561856,5.916416179963185
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,eps,4.09,4.348595142364502,4.547268523177846,4.569613269421362,4.457480862566623
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,nc,1.9675,1.9499995708465576,1.930675015086554,1.9240272815561976,1.9423957761331185
*Cc1ccc(C(=S)c2ccc(*)s2)cc1,eea,3.0211,3.11309814453125,3.1176022624304944,3.039265922392774,3.1039238894664614
*Cc1ccc(C(=S)c2ccc(*)s2)cc1,egb,2.5143,2.5081546306610107,2.332083638459326,2.3695663688012063,2.467311210868605
*Cc1ccc(C(=S)c2ccc(*)s2)cc1,eps,4.17,4.299275875091553,4.7194641861905104,4.584887758167506,4.529565945594293
*Cc1ccc(C(=S)c2ccc(*)s2)s1,egc,2.5715,2.9380979537963867,2.7355640203131673,2.7026347623122877,2.8286543020906363
*Cc1ccc(C(=S)c2ccc(*)s2)s1,ei,5.9541,5.965926170349121,5.520596468843253,5.640218990037677,5.804615108828245
*Cc1ccc(C(=S)c2ccc(*)s2)s1,nc,2.0063,1.9939802885055544,2.2347441811405666,2.128161542582303,2.0702184543147992
*Cc1ccc(C(C)(C)c2ccc(CN3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)o2)o1,tg,129.0,139.9967041015625,234.7695110219145,213.0225803198055,182.0477132838164
*Cc1ccc(C(C)(C)c2ccc(CN3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)o2)o1,tg,116.0,145.89971923828125,172.89288248058696,161.0484708673626,156.1285040404128
*Cc1ccc(C(C)c2ccc(CN3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)o2)o1,tg,129.0,143.5438232421875,142.2596779129826,145.5564820114831,143.90286302360568
*Cc1ccc(C*)cc1,ei,6.2134,6.284169673919678,5.934945350775111,5.925697764800362,6.125977356702149
*Cc1ccc(C*)cc1,eps,3.97,3.4008262157440186,3.4288681341578267,3.40088229748792,3.416194980647684
*Cc1ccc(CC(*)=S)cc1,eea,2.6743,2.4812567234039307,2.4284616668596506,2.463236303492109,2.4710423278184166
*Cc1ccc(CC(*)=S)cc1,egb,2.9253,3.034705638885498,3.488391268269021,3.154808631405386,3.139947691440455
*Cc1ccc(CC(*)=S)cc1,ei,5.9697,5.986933708190918,5.9517768484387155,6.017069244024032,5.991374559925152
*Cc1ccc(CC(*)=S)cc1,nc,1.8601,1.8213051557540896,1.8372934032273665,1.844392536730016,1.827752352050968
*Cc1ccc(CC(*)=S)s1,egb,2.5553,2.7718920707702637,2.880109467840956,2.8396607578604165,2.796995402796341
*Cc1ccc(CC(*)=S)s1,egc,3.2956,3.105600595474243,3.927782563136944,3.3211393486500027,3.348649630652467
*Cc1ccc(CC(*)=S)s1,nc,1.8463,1.85710346698761,1.9414368704130105,1.9265792949466531,1.88600267637717
*Cc1ccc(CN2CCN(*)C(C)C2)cc1,egc,4.6219,4.5086669921875,4.452288654529622,4.337236922171053,4.449419733123683
*Cc1ccc(CNC(=O)CC(C)(C)CC(C)C(=O)N*)cc1,tg,125.0,125.38323974609376,105.09955690085135,97.67975551039731,112.64772432051883
*Cc1ccc(CNC(=O)CCCCCCCCCC(=O)N*)cc1,tg,108.8,80.42220306396484,89.1660780705567,85.1352804708555,83.67557043910386
*Cc1ccc(CNC(=O)CCCCCCCCCCC(=O)N*)cc1,egc,5.2323,5.272566318511963,5.252259282300774,5.26421739646436,5.265740906827904
*Cc1ccc(CNC(=O)CCCCCCCCCCCC(=O)N*)cc1,tg,100.0,74.19911193847656,90.2190733425722,90.51826645672844,82.5370909363833
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCC(=O)N*)cc1,egc,5.2897,5.32883358001709,5.177345403730447,5.254637638619148,5.274678315825465
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCC(=O)N*)cc1,egc,5.288,5.483582019805908,5.281223041997329,5.334103518783793,5.397550160299365
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCCC(=O)N*)cc1,tg,75.0,68.86048889160156,87.65554242137057,85.99073007845996,78.01916173822306
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*)cc1,egc,5.5873,5.471380710601807,5.363840378193176,5.28883075989283,5.397632360255674
*Cc1ccc(CNC(=O)c2cccc(C(=O)N*)c2)cc1,egc,4.6753,4.710239410400391,4.266117766160554,4.573147186520535,4.57333369269535
*Cc1ccc(CNC(C)=N*)cc1,egc,4.9237,4.646058559417725,4.773369724334598,4.572902636146414,4.654736089563125
*Cc1ccc(CO*)cc1,eea,1.6106,1.0799026489257812,0.8345035647993165,0.9602708536924118,1.027643667814558
*Cc1ccc(CO*)cc1,egb,4.8019,4.982239246368408,4.242858322477455,4.466897672195941,4.81072408033593
*Cc1ccc(CO*)cc1,egc,4.9575,5.131657600402832,5.019678756038903,4.926370886993997,5.05073309181271
*Cc1ccc(CO*)cc1,nc,1.7774,1.7821193933486938,1.7664920193198197,1.7761027784120886,1.777433938096777
*Cc1ccc(CO*)s1,eea,1.4146,1.5037779808044434,1.2294183149133824,1.202821251577601,1.4230654636468352
*Cc1ccc(CO*)s1,egc,4.6049,4.742112159729004,4.640662392792295,4.389134217114871,4.623404163352797
*Cc1ccc(CO*)s1,ei,6.0202,5.987843990325928,5.590979237531177,5.741661007129502,5.857643923940099
*Cc1ccc(CO*)s1,eps,4.0,3.9639272689819336,3.983125506345334,4.006744371530788,3.9744491310118
*Cc1ccc(CO*)s1,nc,1.8606,1.834449887275696,1.808246362454466,1.7999667057043345,1.8242110947931989
*Cc1ccc(COC(=O)CC(=O)O*)cc1,egc,5.5783,5.356137275695801,5.301721576612537,5.362099692373541,5.34554954489405
*Cc1ccc(COC(=O)CCC(=O)O*)cc1,egc,5.464,5.326693534851074,5.488566289692571,5.482299258482013,5.40530761247424
*Cc1ccc(COC(=O)CCCC(=O)O*)cc1,egc,5.4521,5.478298187255859,5.416876407472335,5.5637005006549005,5.487732125837172
*Cc1ccc(COC(=O)CCCCCCCCCCCCCCCCCCC(=O)O*)cc1,egc,5.5452,5.945156574249268,5.5479270680810275,5.672602406750064,5.781949802336653
*Cc1ccc(COC(=O)CCCCSCCCCC(=O)O*)cc1,egc,4.7687,4.975656509399414,4.710708887332097,4.490312119492528,4.784286784752619
*Cc1ccc(COC(=O)Cc2ccc(C(=O)O*)cc2)cc1,tg,47.0,91.7064208984375,82.92680473745408,85.4499714207281,87.96821804513024
*Cc1ccc(COC(=O)O*)cc1,egc,5.5423,5.276551723480225,5.253009617249392,5.686678471938132,5.382751446547225
*Cc1ccc(COC(=O)c2cccc(C(=O)O*)c2)cc1,tg,143.0,54.84076690673828,82.90166658608376,82.31158749696533,69.10104258170915
*Cc1ccc(COP(=O)(N=Nc2ccc(-c3ccc(N=NP(=O)(O*)OC)cc3)cc2)OC)cc1,tg,48.0,40.905174255371094,74.08690563468866,82.82587075819757,60.68739651686937
*Cc1ccc(COP(=O)(N=Nc2ccc(Oc3ccc(N=NP(=O)(O*)OC)cc3)cc2)OC)cc1,tg,50.0,30.19056701660156,58.59886382387213,60.81003793972015,45.49631471345685
*Cc1ccc(CSS*)cc1,tg,23.0,-5.3928375244140625,43.73554923475985,41.60675794147812,19.234737453639276
*Cc1ccc(CSSSS*)cc1,egc,4.3206,4.20613956451416,4.096196528164708,4.020895598221244,4.1311198619374725
*Cc1ccc(C[n+]2ccc(-c3cc[n+](*)cc3)cc2)cc1,egc,2.0993,3.367702007293701,2.3598635955682634,2.780508326367739,2.9819759485827086
*Cc1ccc(C[n+]2ccc(-c3cc[n+](*)cc3)cc2)cc1,tg,95.0,55.30859375,151.8107767178184,130.23526804499338,98.30274171905063
*Cc1ccc(Cc2ccc(*)cc2)cc1,eea,1.0649,1.1760402917861938,1.199724522213499,1.235946175267646,1.187529637223737
*Cc1ccc(Cc2ccc(*)cc2)cc1,egb,4.2049,4.333188056945801,4.142252432025008,4.367084287913453,4.288896468737833
*Cc1ccc(Cc2ccc(*)cc2)cc1,egc,5.1689,4.841652870178223,4.350527900592525,4.649100938993217,4.679126535262649
*Cc1ccc(Cc2ccc(*)cc2)cc1,ei,6.2368,6.385098934173584,6.031643837849255,5.864267376057777,6.176393791091158
*Cc1ccc(Cc2ccc(*)cc2)cc1,eps,3.41,3.3503167629241943,3.685476439207317,3.551315746891482,3.534005702959317
*Cc1ccc(Cc2ccc(*)s2)cc1,egb,4.0831,4.21517276763916,3.7491902993272586,3.747460654350655,4.107078201173814
*Cc1ccc(Cc2ccc(*)s2)cc1,eps,3.4,3.3757691383361816,3.834439578227528,3.8750178989636055,3.627149876805189
*Cc1ccc(Cc2ccc(*)s2)cc1,nc,1.8173,1.7915890216827393,1.7781354998330063,1.7782864424170444,1.7867620648090676
*Cc1ccc(Cc2ccc(*)s2)s1,eea,1.174,1.4100197553634644,1.4631236984516724,1.5167481096578004,1.4321033446415952
*Cc1ccc(Cc2ccc(*)s2)s1,egb,4.1954,3.8138198852539062,3.704447151833752,3.567164312415695,3.788448548334278
*Cc1ccc(Cc2ccc(*)s2)s1,eps,3.65,3.3876802921295166,4.008041022416504,4.069578197847524,3.727677651744969
*Cc1ccc(Cc2ccc(*)s2)s1,nc,1.8382,1.7835372686386108,1.8087451816539413,1.8252324545711456,1.7942193033365057
*Cc1ccc(NC(*)=S)cc1,eea,2.0656,2.2388956546783447,2.2274794003167755,2.3696846216087573,2.254638572647284
*Cc1ccc(NC(*)=S)cc1,egb,3.5265,3.0047521591186523,3.3159484021424177,3.2265268160356673,3.076940761185936
*Cc1ccc(NC(*)=S)s1,eea,2.0497,2.080665826797486,2.1313970991844196,2.2746023385877865,2.1140218983297046
*Cc1ccc(NC(*)=S)s1,egb,2.8469,3.3296163082122803,2.893882119485734,2.903649253857999,3.2285384749728565
*Cc1ccc(NC(*)=S)s1,eps,4.42,4.464085102081299,4.8575868821969275,4.6567104759626305,4.67974924668536
*Cc1ccc(NO*)cc1,eea,0.7333,1.130172610282898,1.2821167146601846,1.2276931568506415,1.1656551523612466
*Cc1ccc(NO*)cc1,ei,5.6115,5.759314060211182,5.450959789550574,5.704860111808881,5.700230581735687
*Cc1ccc(NO*)s1,eea,1.3873,1.1164448261260986,1.069459585394241,1.0647986024021237,1.1026083249773733
*Cc1ccc(NO*)s1,ei,5.1816,5.526512622833252,5.244019423050596,5.478028253811274,5.47281572491495
*Cc1ccc(NO*)s1,eps,4.04,4.220048427581787,4.303316516848112,4.272415918810866,4.265684666480528
*Cc1ccc(NO*)s1,nc,1.8806,1.87918221950531,1.8677508667679543,1.852400724461444,1.873569189548107
*Cc1ccc(Nc2ccc(*)cc2)cc1,eea,0.9546,0.8051543235778809,1.086400643411453,0.9903602252149452,0.8714580057696545
*Cc1ccc(Nc2ccc(*)cc2)cc1,egb,3.7655,3.869452476501465,3.911415496250593,4.082714101136175,3.8791866934212367
*Cc1ccc(Nc2ccc(*)cc2)cc1,egc,4.3854,4.257769584655762,3.93979379912955,4.145231241739389,4.155839639677698
*Cc1ccc(Nc2ccc(*)cc2)cc1,ei,5.3392,5.086796760559082,5.384117708745448,5.451639349284313,5.2398220252020025
*Cc1ccc(Nc2ccc(*)s2)cc1,eea,0.9705,0.7639405727386475,1.1012012608452166,1.1943217296642186,0.8712114948568463
*Cc1ccc(Nc2ccc(*)s2)cc1,egc,4.4366,4.322378158569336,3.9441146082395906,3.947952571490761,4.135735594116389
*Cc1ccc(Nc2ccc(*)s2)cc1,ei,5.4067,5.098273277282715,5.201078018384809,5.144263478470473,5.12653206030647
*Cc1ccc(Nc2ccc(*)s2)cc1,eps,4.02,3.852718591690063,3.927747822326192,4.107716284599969,3.8938394090868407
*Cc1ccc(Nc2ccc(*)s2)s1,egb,3.6624,3.7374634742736816,3.0522829537705447,3.329608713476672,3.5785212471495647
*Cc1ccc(Nc2ccc(*)s2)s1,egc,4.1254,4.4285712242126465,3.532935510587084,3.8354131379773424,4.066397172053731
*Cc1ccc(OC(*)=S)cc1,eea,2.2773,2.3215479850769043,2.268649027006736,2.381011569913499,2.3216457118723484
*Cc1ccc(OC(*)=S)cc1,egb,3.7121,3.5624966621398926,3.7623899305468704,3.362137028083076,3.608866166696726
*Cc1ccc(OC(*)=S)cc1,eps,3.66,4.055517196655273,4.001153859779063,4.0346666192882115,4.025722610867668
*Cc1ccc(OC(*)=S)cc1,nc,1.8273,1.871226906776428,1.8183566320313216,1.8313913916221911,1.8534727376741247
