canon,target_type,y_true,y_pred_chemprop,y_pred_lgb_mono,y_pred_lgb_ext,y_pred_blend
*CCCCCOC(=O)NCCCCCCNC(=O)O*,egc,6.4123,6.225034713745117,6.32563400695189,6.2631069515384645,6.2477830505987
*CCCCCOC(=O)NCCSCCCCCCSCCNC(=O)O*,egc,5.1243,5.374487400054932,5.3587143005402895,5.347238956066828,5.36270874512398
*CCCCCOC(=O)NCCSCCCCCSCCNC(=O)O*,egc,5.3077,5.353391170501709,5.277453717447078,5.0939241329906215,5.2471780053849955
*CCCCCOC(=O)NCCSCCCCSCCNC(=O)O*,egc,5.2673,5.309438705444336,5.379554041788055,5.350527701917075,5.330910197350816
*CCCCCOC(=O)NCCSCCSCCNC(=O)O*,egc,5.3739,5.470872402191162,5.676341850144641,5.447213794673337,5.478195522797655
*CCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,egc,5.6607,5.9554667472839355,5.696706454360172,5.794747527055108,5.872722015182675
*CCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,tg,20.0,38.31272506713867,40.1468580872441,43.96030130358264,40.23768809705854
*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,eea,0.9199,0.8780748844146729,0.8611129837725504,0.7887791187746352,0.855712859686944
*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,ei,5.1674,6.568640232086182,6.248209206182873,6.480204217228868,6.510163503511418
*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,nc,1.7297,1.7539485692977903,1.8029470540156256,1.7650602322036697,1.7764411627485353
*CCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,95.0,77.47718811035156,84.00345298446103,76.44383023154555,78.75708074791162
*CCCCCOC(=O)O*,egb,7.123,6.991771221160889,6.55644642762428,6.4439758804015375,6.835726734663207
*CCCCCOC(=O)O*,egc,7.3186,7.214932918548584,7.212283192537615,7.191844611115154,7.2058106026942
*CCCCCOC(=O)O*,eps,3.09,3.1891872882843018,3.325915533326031,3.2714446224173352,3.2634365529207927
*CCCCCOC(=O)O*,nc,1.6374,1.6318413019180298,1.6371738363863206,1.6359180398529842,1.6342891843484366
*CCCCCOC(=O)O*,tg,-40.0,-36.31585693359375,-43.41145702747826,-37.51819871720997,-38.320501318585016
*CCCCCOC(=O)OCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,tg,77.0,79.04385375976562,78.47173647977579,69.62537008953524,76.4250468736574
*CCCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,tg,40.0,60.66142654418945,65.00380379618649,73.66814420429147,65.12286287655995
*CCCCCOC(=O)c1ccc(C=Cc2ccc(C(=O)O*)cc2)cc1,tg,60.0,61.1552734375,50.713018588881326,58.44827859245487,57.95799038713929
*CCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,tg,50.83,55.92951965332031,56.25490088154136,52.60017390500862,55.12929144804285
*CCCCCOC(=O)c1cccc(C(=O)O*)c1,tg,7.0,17.179872512817383,11.556146893066986,24.278972740618677,17.713590398746817
*CCCCCOC(=O)c1ccccc1C(=O)[O][Cd][O]C(=O)c1ccccc1C(=O)OCCCCCOC(=O)NCCCCCCNC(=O)O*,tg,-6.8,-0.4221445620059967,-16.192407992248203,-14.011392384431648,-7.755286364770813
*CCCCCOC(=O)c1ccccc1C(=O)[O][Pb][O]C(=O)c1ccccc1C(=O)OCCCCCOC(=O)NCCCCCCNC(=O)O*,tg,-19.2,10.376482963562012,-0.9015009210988464,-4.44361568844907,3.7873861486685407
*CCCCCOCO*,eea,0.5413,0.5528990030288696,0.6584101753119147,0.6344022672653497,0.5779236239259067
*CCCCCOCO*,egb,6.8354,7.179773330688477,6.927713836999677,6.960734346520992,7.101113749699449
*CCCCCOCO*,egc,6.5668,6.598130702972412,6.4447296453306615,6.579527168391789,6.578667441170796
*CCCCCOCO*,nc,1.6043,1.638333797454834,1.6454328744155704,1.644940654303561,1.6415926054133436
*CCCCCOc1ccc(-c2ccc(O*)c3ccccc23)c2ccccc12,tg,151.0,133.99864196777344,141.78956150321002,125.81897795867694,133.69555789648854
*CCCCCOc1ccc(C=CC(=O)OCCN(CCOC(=O)C=Cc2ccc(O*)cc2)c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)cc1,tg,92.0,89.77787017822266,95.91301886172288,89.23279370792659,91.09344667550299
*CCCCCOc1ccc(CCc2ccc(O*)cc2C)cc1,tg,15.4,28.223539352416992,22.282663046859373,19.105387335225583,24.40692842260857
*CCCCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,tg,61.0,31.122726440429688,26.616120946514688,25.88456003882828,28.670030643490257
*CCCCCOc1cccc(NC(=O)c2ccc(C(=O)Nc3cccc(O*)c3)cc2)c1,tg,135.0,124.13245391845705,147.54738281302025,131.46273598800462,131.63402392552172
*CCCCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,tg,131.5,135.05430603027344,126.94306601404026,134.60405494469578,133.0063416209049
*CCCCCS*,egb,4.989,5.7332444190979,5.135727408672171,5.2969051826684055,5.556655442492371
*CCCCCS*,ei,5.7733,6.00335168838501,5.7761823451814,5.977768855059467,5.985811762155602
*CCCCCc1nc2cc3sc(*)nc3cc2s1,egc,4.2723,4.1980156898498535,4.255713490259091,4.136920621822952,4.179058417190703
*CCCCCc1nnc(*)o1,egc,6.1707,6.26538610458374,6.291401698966953,6.207058951980658,6.244960002527888
*CCCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,tg,185.0,182.9191131591797,171.324669616874,179.55493925994358,179.2745458645715
*CCCCNC(=O)C(=O)N*,egc,5.1306,5.490537166595459,5.588459001071835,5.544167994171616,5.51907540097015
*CCCCNC(=O)C(=O)N*,tg,120.0,213.94384765625,197.5177666717965,174.3031172177821,199.58750538150161
*CCCCNC(=O)CC(=O)N*,egc,5.9986,5.866086483001709,5.733872329976206,5.825140304423669,5.839697430233329
*CCCCNC(=O)CCC=CCCC(=O)N*,egc,5.5356,5.425602436065674,5.656673280543011,5.7274593611659075,5.560597103536464
*CCCCNC(=O)CCCCCCC(=O)N*,egc,6.0697,5.883234024047852,5.97787116227235,5.94065238913544,5.912970899537294
*CCCCNC(=O)CCCCCCC(=O)NCCCCNC(=O)C(=O)N*,egc,4.7855,5.515831470489502,5.337074024836407,5.302051725198297,5.4190162373501245
*CCCCNC(=O)CCCCCCCCCC(=O)N*,egc,5.9628,5.849977016448975,5.813270014126209,5.784540659899583,5.8217847360448385
*CCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,egc,6.0415,5.820659160614014,5.963743717057904,5.948880767624799,5.881599615715255
*CCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,egc,6.0758,5.829914093017578,5.9241537241842455,5.912316635227285,5.869260916966122
*CCCCNC(=O)Cc1ccc(C(=O)N*)cc1,tg,84.0,117.25542449951172,129.8032009019833,134.81834694501345,124.86955721295732
*CCCCNC(=O)NCCCCCCNC(=O)O*,egc,5.9887,5.803506374359131,5.665776158489841,5.737948389880072,5.767177536991446
*CCCCNC(=O)c1ccc(C(=O)N*)c(Sc2ccccc2)c1,tg,136.0,125.2337875366211,145.37753919047532,160.33289857825503,139.27720833751692
*CCCCNC(=O)c1cccc(C(=O)N*)c1,egc,5.1173,4.887071132659912,4.995781903412305,4.965148035782919,4.925907428730672
*CCCCNC(=O)c1cccc(C(=O)N*)c1,tg,141.0,152.58091735839844,146.2956966494007,144.11365640638556,148.8539792348816
*CCCCOC(=O)C(Cc1ccccc1)NC(=O)C=CC(=O)NC(Cc1ccccc1)C(=O)O*,tg,103.0,88.8837890625,93.74541639844676,103.4099843637129,93.8692669980723
*CCCCOC(=O)C1C(=O)C2CCC1C(=O)C2C(=O)O*,egc,5.3882,5.706777095794678,6.271754791229952,6.172893710435906,5.931900315398989
*CCCCOC(=O)C1CCC(C(=O)O*)CC1,egb,6.5835,6.3032684326171875,6.428243371695589,6.329902266803499,6.332503451045973
*CCCCOC(=O)C1CCC(C(=O)O*)CC1,tg,-10.5,2.8528289794921875,21.278570569282135,14.168074494878343,10.218151836526655
*CCCCOC(=O)CC(=O)O*,egc,6.6946,6.670444965362549,6.7624595017622875,6.760076053517031,6.712403218219622
*CCCCOC(=O)CCCCC(=O)O*,egc,6.8238,6.7668776512146,6.757775129049412,6.737422999917594,6.75478174553157
*CCCCOC(=O)CCCCC(=O)OCCCCOC(=O)c1ccc(C(=O)O*)cc1,tg,-20.0,-26.541305541992188,9.877326316398204,2.293701834958103,-10.278094042038052
*CCCCOC(=O)CCCCCCCCC(=O)O*,egc,6.818,6.723581314086914,6.784536002139009,6.782915565848834,6.7513603759209
*CCCCOC(=O)CCCCCCCCC(=O)O*,tg,-64.4,-44.58225631713867,-43.18857732700221,-39.583155306481075,-42.93299542598763
*CCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,egc,6.544,6.672754764556885,6.4290421116673375,6.303546942768861,6.510756030575386
*CCCCOC(=O)CCCCSCCCCC(=O)O*,egc,5.4021,5.2964253425598145,5.3222448240235085,5.363636015358476,5.324430520814497
*CCCCOC(=O)COCC(=O)O*,tg,-27.0,-21.2172794342041,-35.005849429096095,-29.27974449090863,-26.622201968720955
*CCCCOC(=O)Cc1ccc(CC(=O)O*)cc1,egc,5.4635,5.411134243011475,5.295174962200844,5.273369315003438,5.348682979174363
*CCCCOC(=O)NC1CCC(CC2CCC(NC(=O)O*)CC2)CC1,egc,6.1232,6.07408332824707,6.285959662911019,6.275574546094552,6.168808284682198
*CCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,tg,33.0,30.219223022460938,39.58755805015543,42.24835506718727,35.618402081739035
*CCCCOC(=O)NCCCCCCNC(=O)O*,tg,38.12,28.658721923828125,37.88551558160275,31.76104140342801,31.671112883279264
*CCCCOC(=O)NCCCCNC(=O)O*,egc,6.3043,6.140323162078857,6.217515342143859,6.188001720738621,6.164904358962217
*CCCCOC(=O)NCCNC(=O)O*,egc,6.2788,6.448444366455078,6.276427695793175,6.2730626918967305,6.3669873213635455
*CCCCOC(=O)NCCSCCSCCNC(=O)O*,egc,5.7445,5.408010959625244,5.409486060177995,5.376488602241902,5.3959641167639845
*CCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,egc,5.6759,5.494716644287109,5.305340590388082,5.315258356483039,5.410296286814582
*CCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,egc,6.1019,5.7976393699646,5.722866982386435,5.847803858023067,5.811011084265059
*CCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,tg,56.0,28.866134643554688,19.59958904500416,24.384356421704695,25.48066104803719
*CCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,egc,4.832,5.239840984344482,5.187413403089859,5.148807340574575,5.2005114615723365
*CCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,tg,42.0,45.1281623840332,71.54388691420108,85.0043008688515,61.922618791051065
*CCCCOC(=O)O*,tg,-28.75,-34.02337646484375,-32.28178379752293,-33.90701759861325,-33.57846217193703
*CCCCOC(=O)OCC1CCC(COC(=O)O*)CC1,egc,7.0222,7.0820631980896,7.004888099858673,6.896691674483141,7.004345528697063
*CCCCOC(=O)SC(=O)O*,egc,5.9582,5.827314376831055,4.771279020763937,4.7329357598471145,5.320412812092538
*CCCCOC(=O)SNCCCCCCNSC(=O)O*,egc,5.4377,5.306730270385742,5.041763468547013,4.9237963615359925,5.13773246264631
*CCCCOC(=O)SSC(=O)O*,egc,4.2442,5.023969650268555,4.961929503439021,5.117264601041605,5.055005633318848
*CCCCOC(=O)SSSC(=O)O*,egc,3.9747,4.486517429351807,4.512096047868682,4.701526868484146,4.571541145164436
*CCCCOC(=O)SSSSC(=O)O*,egc,4.6274,3.8683574199676514,4.1093656640945255,4.373930509045975,4.082765054814465
*CCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,tg,70.0,52.68064880371094,60.63020362189497,57.46351553500184,55.83224046268706
*CCCCOC(=O)c1ccc(C(=O)O*)cc1,eea,2.4936,2.3575713634490967,2.0868377544100385,1.9715175455554472,2.2507763371805614
*CCCCOC(=O)c1ccc(C(=O)O*)cc1,egb,4.0149,4.216024398803711,4.200807757776874,4.476969205109396,4.243939523065196
*CCCCOC(=O)c1ccc(C(=O)O*)cc1,eps,3.59,3.8749358654022217,3.5179154913848727,3.6473240398268976,3.6784171770029763
*CCCCOC(=O)c1ccc(NC=Nc2ccc(C(=O)O*)cc2)cc1,tg,91.0,84.49187469482422,84.66382642505025,72.2542411575699,81.30691393132267
*CCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,tg,65.5,60.31450271606445,60.02171980103982,76.03778028313664,64.38954487179073
*CCCCOC(=O)c1cccc(C(=O)O*)c1,egc,5.1711,4.705580234527588,4.999665437334828,4.914791729750182,4.809867590856877
*CCCCOC(=O)c1cccc(C(=O)O*)c1,tg,19.1,25.07167053222656,20.284458242746396,25.402962944285743,24.02035005219647
*CCCCOCCCCOCCCCOC(=O)c1ccc(N=Cc2cc(OCCCCCC)c(C=Cc3cc(OCCCCCC)c(C=Cc4cc(OCCCCCC)c(C=Nc5ccc(C(=O)O*)cc5)cc4OCCCCCC)cc3OCCCCCC)cc2OCCCCCC)cc1,tg,14.3,96.4022445678711,65.34598193344196,78.63402504540554,84.33170827030564
*CCCCOCO*,tg,-83.2,-49.43424606323242,-80.66147750520142,-76.32399894936248,-63.94989856155014
*CCCCOc1ccc(-c2ccc(O*)c3ccccc23)c2ccccc12,tg,130.0,150.53176879882812,149.13827373990253,153.55108762402972,150.9962200237934
*CCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,egc,4.2843,4.155191898345947,4.328620661144622,4.437349672820375,4.277968564274499
*CCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,tg,45.0,52.73368835449219,64.68203382788283,63.54586264281271,58.42573693892719
*CCCCOc1ccc(C(=O)OCCOC(=O)c2ccc(O*)cc2)cc1,tg,53.0,56.669647216796875,43.86128445712784,49.139617056872986,51.638219971918815
*CCCCOc1ccc(C=C2CCC(=Cc3ccc(O*)cc3)C2=O)cc1,egc,2.9446,3.533329725265503,3.5275778375616156,3.255908043341489,3.425807823456226
*CCCCOc1ccc(C=C2CCC(=Cc3ccc(OCCCCOP(=O)(O*)OC)c(OC)c3)C2=O)cc1OC,tg,75.0,76.49175262451172,78.67721025685961,79.20158034504993,77.72588380441849
*CCCCOc1ccc(C=C2CCC(=Cc3ccc(OCCCCOP(=O)(O*)OCC)c(OC)c3)C2=O)cc1OC,tg,79.0,69.63890838623047,73.08383291970354,67.61861602017733,69.92573946427873
*CCCCOc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(O*)cc3)c(C(=O)OCC=C)c2)cc1,egc,3.1899,3.645363092422486,3.722116149038461,3.9686641048462783,3.7762760846402443
*CCCCOc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(O*)cc3)c(C(=O)OCC=C)c2)cc1,tg,56.0,56.1395378112793,91.15339283364044,95.40312237228297,74.8176095613755
*CCCCOc1ccc(OCCCCc2nnc(-c3ccc(-c4nnc(*)o4)cc3)o2)c(C)c1,tg,139.5,105.2562484741211,99.46900171016549,105.95688204027132,104.06442636666394
*CCCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,tg,20.0,52.0413703918457,56.13579237910192,59.99125335717858,55.11084022154391
*CCCCSCCS*,egb,4.9438,4.7639899253845215,5.001009962067619,5.039664071474888,4.846260602051833
*CCCCSS*,tg,-55.0,-60.535160064697266,-48.772434773047685,-52.72567052868179,-55.6787742076956
*CCCCSSCCCCO*,tg,-76.0,-67.54979705810547,-63.50562777936154,-62.27282521197124,-65.1968636240451
*CCCCSSCCCCOCO*,tg,-76.0,-67.6401596069336,-81.55384569216659,-71.82896095456402,-72.05373731243454
*CCCCc1ccc(-c2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,tg,205.0,278.1233215332031,240.338488879562,237.6918500875277,258.4783093803019
*CCCCc1ccc(-c2c(-c3ccccc3)cc(-c3cccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)c3)c(-c3ccccc3)c2-c2ccccc2)cc1,tg,180.0,269.5496520996094,211.757733462016,216.6360411401207,241.8555954743128
*CCCCc1nc(-c2ccc(-c3csc(*)n3)cc2)cs1,egc,3.7312,3.9035484790802,3.7494453598970607,3.803870495135195,3.8527411170770955
*CCCCc1nnc(*)n1N,egc,5.3914,5.615445613861084,5.674782509591724,5.546216513987667,5.593480546329404
*CCCCc1nnc(*)o1,egc,6.3699,6.1268157958984375,6.21136139973051,6.1487868155681165,6.142064895584856
*CCCN(*)C,egc,4.8968,4.586459636688232,4.6693471712098376,4.685997047830884,4.631510031090407
*CCCN(*)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,tg,25.0,105.1136703491211,85.63232298754359,67.56071947946357,90.58096783970196
*CCCN(*)C(=O)CC,tg,8.0,15.643345832824709,24.560622064917215,32.33277090333821,22.163700236026592
*CCCN(*)C(=O)CCCCC,tg,-16.0,-6.173716068267822,5.074748808356386,10.779552761117744,0.970666671497737
*CCCN(*)C(=O)c1ccccc1,tg,72.0,79.59505462646484,98.986186268436,80.57474800675332,84.46552960683027
*CCCN(*)C(C)=O,egc,5.7364,5.456488132476807,5.4673486726511245,5.458116689914623,5.457986295575347
*CCCN(C)c1ccc(C(=O)c2ccc(N(*)C)cc2)cc1,tg,101.0,100.70771026611328,110.20703875127258,93.85400297771864,101.16049960279474
*CCCN*,egb,6.381,6.406006336212158,6.4767522932521215,6.446072890382511,6.425532937201221
*CCCN*,egc,5.2088,5.392466068267822,5.123543997568498,5.095827656738595,5.256454299456669
*CCCN*,ei,5.8246,6.251245975494385,5.981485201990331,5.879043189610569,6.010137581998373
*CCCN*,eps,3.03,3.428309679031372,3.4914202223335313,3.464244238481382,3.462162552113563
*CCCN*,nc,1.6776,1.67318594455719,1.6745670931700003,1.645021347183382,1.6738199562908567
*CCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,tg,190.0,197.7628936767578,182.51224365724647,165.50938231403651,185.63341325112302
*CCCNC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NCCCOCCOCCO*,tg,44.0,46.501705169677734,34.4013524051935,45.95166587179002,43.47861658561238
*CCCNC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NCCCOCCOCCO*)C(C)C)C(C)C,tg,66.0,78.65851593017578,63.23652428677929,60.55628423512604,70.21858158165384
*CCCNC(=O)C(OC)C(OC)C(=O)N*,tg,123.0,121.44072723388672,97.55323364337266,110.19352683580895,112.79425063099313
*CCCNC(=O)CCC=CCCC(=O)N*,egc,5.7523,5.410584926605225,5.440645571212557,5.501470867817198,5.448066375259185
*CCCNC(=O)CCCCC(=O)NCCCN(*)C,tg,5.0,24.313383102416992,36.79213590985229,47.95381268160829,33.51313904866546
*CCCNC(=O)CCCCC(=O)NCCCO*,egc,5.8321,5.801258087158203,5.833081858149202,5.816730235212631,5.80977737464776
*CCCNC(=O)CCCCC(=O)NCCCO*,tg,34.0,11.522549629211426,30.485826603756724,35.263576406163025,22.291182470102655
*CCCNC(=O)CCCCCCCC(=O)NCCCNC(=O)C(=O)N*,egb,4.6809,5.017114162445068,4.408411167536956,4.78154462100702,4.862111728516671
*CCCNC(=O)CCCCCCCCC(=O)NCCCOCCO*,egc,5.9244,5.75811243057251,5.849550290711832,5.886884508999596,5.815129617281967
*CCCNC(=O)CCCCCCCCC(=O)NCCCOCCOCCO*,tg,40.0,21.16825294494629,17.713462237949322,19.00190189327341,19.775469234540967
*CCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,egc,5.894,5.942861080169678,5.911492420134297,5.918886696128867,5.931097092430255
*CCCNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCCCOCCOCCO*,tg,36.0,51.70660400390625,58.66200616239291,62.067376853421095,56.09207914227902
*CCCNC(=O)NCCCCCCNC(=O)O*,egc,5.4226,5.791473388671875,5.827165360107463,5.900383088299813,5.836361422693399
*CCCNC(=O)c1ccc(C(=O)NCCCO*)cc1,tg,72.0,129.84873962402344,122.50067735381766,126.11379555606788,127.11644848087101
*CCCNC(=O)c1cccc(C(=O)N*)c1,egc,4.8185,4.911962509155273,4.978234712419702,4.910783710169425,4.916814460499418
*CCCO*,egc,6.2459,6.135133743286133,6.103849288003557,6.001384973118059,6.081012868498515
*CCCO*,ei,6.904,6.910257339477539,6.64289304088863,6.567814438565872,6.688338105671265
*CCCO*,eps,3.03,3.2476062774658203,3.3494376584474637,3.330407492900384,3.3073413271683743
*CCCO*,nc,1.6476,1.6102322340011597,1.6377475711630978,1.620564425180301,1.6228630591380515
*CCCO*,tg,-72.46,-39.611724853515625,-59.00600684826125,-53.37743454462465,-47.853363620579884
*CCCOC(=O)C(=O)O*,egc,5.7163,5.886575698852539,5.798512238583201,5.676945590304104,5.7986243615821005
*CCCOC(=O)C(C)O*,tg,-33.0,-34.85946273803711,-31.569867560765015,-30.500069581903407,-32.927881745983406
*CCCOC(=O)C1CCC(C(=O)O*)CC1,egc,6.703,6.644505977630615,6.565934884765425,6.580207441821988,6.61340045607947
*CCCOC(=O)CC(=O)O*,egc,6.6256,6.668491363525391,6.607036225296805,6.667929029622635,6.663353217432484
*CCCOC(=O)CCC(=O)O*,egc,6.805,6.659395694732666,6.676173275376018,6.604946476994486,6.639726396722989
*CCCOC(=O)CCC(=O)O*,tg,-34.42,-21.38539123535156,-25.580341834665713,-25.990786121238692,-23.59715959377858
*CCCOC(=O)CCC(C)CC(=O)O*,egc,6.7963,6.7202582359313965,6.7413785036900515,6.764330350722033,6.738957589378243
*CCCOC(=O)CCCC(=O)O*,egc,6.7627,6.682548999786377,6.69324997685865,6.695725959956293,6.6884910924331535
*CCCOC(=O)CCCC(=O)O*,tg,-33.67,-46.48685836791992,-47.1287813184401,-38.95093582341919,-44.653059944721846
*CCCOC(=O)CCCCC(=O)O*,tg,-52.17,-46.49046325683594,-50.0517307767445,-50.37806557479941,-48.36229733011065
*CCCOC(=O)CCCCCCC(=O)O*,egc,6.9244,6.758836269378662,6.783431133624231,6.806366335712398,6.779148334375157
*CCCOC(=O)CCCCCCC(=O)O*,tg,-58.75,-45.705318450927734,-47.792462207825224,-49.67321803161677,-47.24769521067138
*CCCOC(=O)CCCCCCCCC(=O)O*,egc,6.8385,6.814001560211182,6.781691721279229,6.765836720138054,6.792826735501885
*CCCOC(=O)CCCCCCCCCC(=O)O*,egc,6.7744,6.737695217132568,6.815218238131243,6.774583605587684,6.758138813488925
*CCCOC(=O)CCCCCCCCCCC(=O)O*,egb,6.3683,6.452706813812256,6.43759624468504,6.5243652924492785,6.4580929231407245
*CCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,egc,6.9154,6.711506366729736,6.68081587720209,6.723966094671599,6.713857170885278
*CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(*)=O,egb,6.5329,6.329941272735596,6.0665211478037415,6.1649043521285725,6.255346258241364
*CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(*)=O,ei,7.4162,7.45294713973999,6.907417235361821,6.9079329513605146,7.099195478755483
*CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(*)=O,nc,1.6306,1.6621381044387815,1.61653276902354,1.6382530493514973,1.641203125028969
*CCCOC(=O)CCCCSCCCCC(=O)O*,egc,5.3966,5.413686275482178,5.372753338429405,5.382701149269911,5.398450857131861
*CCCOC(=O)COCC(=O)O*,egc,6.0368,6.154873371124268,6.221451010694236,6.303199836257662,6.217446169773702
*CCCOC(=O)Cc1ccc(CC(=O)O*)cc1,egc,5.2766,5.2519211769104,5.416481992561397,5.412147967710664,5.326932677207735
*CCCOC(=O)N1CCC(*)CC1,egc,5.7499,6.120683670043945,5.705951827161263,5.824132242594133,5.973029485145261
*CCCOC(=O)NCCCCCCNC(=O)O*,egc,6.2372,6.2063117027282715,6.299671122651282,6.25227213794898,6.231524470603507
*CCCOC(=O)NCCCCCCNC(=O)O*,tg,55.0,40.26377487182617,35.433504010750305,25.200781254815467,35.144254247917814
*CCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,tg,22.0,30.74664878845215,53.540718436365665,48.14353977901183,40.75412027004217
*CCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,119.0,89.1911392211914,88.03305476258781,81.233707020605,86.818094182387
*CCCOC(=O)O*,tg,-22.38,-36.1737174987793,-26.684988746001903,-21.386603950565057,-30.01889414809584
*CCCOC(=O)c1cc(N=Nc2ccc(OCC)cc2)ccc1-c1ccc(N=Nc2ccc(OCC)cc2)cc1C(=O)O*,tg,101.0,111.1961441040039,107.33298955181408,106.46102133739662,109.02909773704523
*CCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,tg,84.0,70.52263641357422,78.22323625398181,86.20295784757481,76.48760013598952
*CCCOC(=O)c1cccc(C(=O)O*)c1,tg,36.0,39.426902770996094,44.348999164164525,47.98647246931357,42.853951306731574
*CCCOCCCCOCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O,tg,70.0,81.82288360595703,91.22030982726336,88.21859370404137,85.74400298660203
*CCCOCCCCOCCCN1C(=O)c2ccc(C(=O)Oc3ccc(OC(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3)cc2C1=O,tg,56.0,79.32837677001953,66.01006445057591,74.89647158662584,74.99232755163442
*CCCOCCCCOCCCN1C(=O)c2ccc(C(=O)Oc3ccc4cc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)ccc4c3)cc2C1=O,tg,68.0,70.37354278564453,75.89118856064613,85.44080658818778,75.65768277590584
*CCCOCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,tg,16.25,38.19940948486328,34.305519650249146,26.6311088885098,34.22381599057095
*CCCOCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,egc,5.0994,4.884578227996826,4.808406946282829,4.807802649216624,4.8488497922620954
*CCCOc1ccc(-c2ccc(O*)c3ccccc23)c2ccccc12,tg,173.5,150.26815795898438,163.58809118965306,182.2452891148794,161.86555859217432
*CCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,egc,4.317,4.240196228027344,4.329857983456236,4.304140439050698,4.272053115294572
*CCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,tg,95.0,62.063629150390625,62.15166201962406,53.84825516167139,59.91898217603927
*CCCOc1ccc(OCCCc2nnc(-c3ccc(-c4nnc(*)o4)cc3)o2)c(C)c1,tg,125.5,142.55076599121094,130.33659451288443,116.72170559002572,132.83701473040423
