canon,target_type,y_true,y_pred_lgb,y_pred_mlp,y_pred_blend
*CC(C)(C)COC(=O)C1CCC(C(=O)O*)CC1,tg,30.0,36.97988948011308,13.17230224609375,28.567813169912746
*CC(C)(C)COC(=O)CCC(=O)O*,tg,-18.0,-25.00141197955953,3.4290313720703125,-14.955914438968907
*CC(C)(C)COC(=O)NC(=O)c1ccc(C(=O)NC(=O)O*)cc1,tg,102.0,116.54463947536688,75.55996704101562,102.06328155037392
*CC(C)(C)COC(=O)NC(=O)c1cccc(C(=O)NC(=O)O*)c1,tg,66.0,114.55893794593514,128.08343505859375,119.33762890064895
*CC(C)(C)COC(=O)Nc1ccc(C)c(NC(=O)O*)c1,tg,-32.0,82.2189459200435,59.902557373046875,74.33376370564557
*CC(C)(C)COC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,94.0,99.48815658893383,53.70903778076172,83.31274842838766
*CC(C)(C)COC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,tg,100.0,66.87295218443491,80.9200439453125,71.83629461251763
*CC(C)(C)COC(=O)c1ccc(C=Cc2ccc(C(=O)O*)cc2)cc1,tg,80.0,57.22678081661161,102.8348388671875,73.34174706288752
*CC(C)(C)CS(=O)(=O)CC(C)(C)COC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,90.0,90.74306470809988,84.00947570800781,88.36384568210129
*CC(C)(C)CS(=O)(=O)CC(C)(C)COC(=O)O*,tg,50.0,60.10247418389903,71.6728515625,64.19070439764904
*CC(C)(C)CS(=O)(=O)CC(C)(C)COC(=O)c1ccc(C(=O)O*)cc1,tg,105.0,56.68712919586745,70.9173583984375,61.71518066479621
*CC(C)(C)CS*,tg,-51.03,5.409303669194306,-5.701904296875,1.4833145132868437
*CC(C)(C)O*,tg,92.0,-7.861630217465871,48.350608825683594,12.000174330393161
*CC(C)(C)S*,tg,-14.0,24.837491157009644,33.35197448730469,27.845964162372585
*CC(C)(CC)C(=O)O*,tg,-7.4,32.20898560230455,8.765762329101562,23.92565217616658
*CC(C)(CC)CO*,tg,-47.0,-15.758880554668782,-8.192031860351562,-13.08524092799629
*CC(C)(CCC)COC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,tg,95.0,61.83615975810472,73.87924194335938,66.09141357095709
*CC(C)(CO)CO*,tg,62.0,35.544104332185306,11.921920776367188,27.197537805647208
*CC(C)(CO*)COCC(F)(F)C(F)(F)C(F)(F)F,tg,-45.0,-25.52983507794897,-38.03715515136719,-29.949120823266043
*CC(C)(CO*)COCC(F)(F)F,tg,-41.0,-26.76344519635853,-36.680938720703125,-30.267652133107397
*CC(C)(CO*)COCCC#N,tg,-52.0,-9.601463864838358,-21.486114501953125,-13.800738117065979
*CC(C)(CO*)COCCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,tg,7.0,8.47947054070476,-2.0167999267578125,4.770760906381571
*CC(C)(CO*)COCCOCCOCCOC,tg,-18.0,-64.45343063821136,-68.73481750488281,-65.96619850846687
*CC(C)(COC(=O)NCCCCCCNC(=O)O*)C(=O)O,tg,-26.0,46.28932235670391,88.61599731445312,61.244858010180565
*CC(C)(N=C=O)C1C(=O)OC(=O)C1*,tg,100.0,120.989543947265,156.04530334472656,133.37600378734868
*CC(C)=CC(C)S(*)(=O)=O,tg,83.0,63.473267800230545,108.43241119384766,79.3589491736007
*CC(C)C(*)(C)C,tg,37.0,55.485388404188384,31.820838928222656,47.123852475260605
*CC(C)C(=O)O*,tg,-26.33,18.393471785112276,-10.034500122070312,8.348847494678518
*CC(C)C(C)COC(=O)c1ccc(C(=O)O*)cc1,tg,37.5,27.554423219379935,44.83252716064453,33.65939838636383
*CC(C)C=C(*)C,tg,2.08,53.99644966327646,38.280540466308594,48.44345405101367
*CC(C)CCC(C)CNC(=O)c1cc(C(=O)N*)cc(C(C)(C)C)c1,tg,149.0,136.89650052007698,145.1268310546875,139.80457212913046
*CC(C)CNC(=O)O*,tg,40.0,45.464937218201506,59.03092956542969,50.25828993079434
*CC(C)CO*,tg,-55.0,-61.20207062491473,-24.559524536132812,-48.25494201129304
*CC(C)COC(=O)c1ccc(C(=O)O*)cc1,tg,55.0,48.56200574601744,16.030990600585938,37.06762879963702
*CC(C)O*,tg,-58.58,-28.443931188465903,-16.223876953125,-24.126146789230926
*CC(C)S*,tg,-45.29,-40.12253768056463,-16.130874633789062,-31.645420769292596
*CC(CBr)O*,tg,-14.0,-19.181300195155412,-8.465606689453125,-15.395060514475782
*CC(CC(*)(C#N)C#N)c1ccc(CCl)cc1,tg,150.0,96.06302616199108,166.02821350097656,120.78424167903468
*CC(CC(C)C)S(*)(=O)=O,tg,23.0,51.42555848277271,29.50763702392578,43.68116901312755
*CC(CC(Cl)(Cl)Cl)O*,tg,-36.0,15.146575716839264,12.066665649414062,14.058332785665048
*CC(CC)(CC)C(=O)O*,tg,60.0,26.21139432776695,-5.8258514404296875,14.891483850420594
*CC(CC)(CC)COC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,tg,-20.0,99.16126427349415,103.17662048339844,100.58003395050224
*CC(CC)(CCl)CO*,tg,20.0,-0.1307558727147509,12.75286865234375,4.421491761262042
*CC(CC)(CO*)COC(=O)C(=C)C,tg,72.5,37.76220549514888,1.1001739501953125,24.80819196947609
*CC(CC)N(*)C(=O)CCCC,tg,50.67,8.86243074843831,9.968017578125,9.253074314603111
*CC(CC)O*,tg,-72.01,-41.600100555827325,-44.4195556640625,-42.59631538812111
*CC(CC)S(*)(=O)=O,tg,32.73,32.05138238009624,11.941390991210938,24.945799588445368
*CC(CC)S*,tg,-50.0,-49.786061785985474,-25.0968017578125,-41.06245878674501
*CC(CCC)C(CCC)COC(=O)c1ccc(C(=O)O*)cc1,tg,19.67,17.695586644037956,27.73302459716797,21.242174258761807
*CC(CCCC)C(CCCC)COC(=O)c1ccc(C(=O)O*)cc1,tg,16.0,8.210268978233403,7.6248016357421875,8.00340232208066
*CC(CCCCCC)C(CCCCCC)COC(=O)c1ccc(C(=O)O*)cc1,tg,-15.5,-0.8087717348568603,-22.312774658203125,-8.406908908012998
*CC(CCCCCC)O*,tg,-71.67,-65.92831884805602,-51.77784729003906,-60.928448621758335
*CC(CCCCCCCC)COC(=O)NC(=O)c1cccc(C(=O)NC(=O)O*)c1,tg,65.0,96.18202161011315,117.29247283935548,103.64110282391192
*CC(CCCCCCCCCC)C(CCCCCCCCCC)COC(=O)c1ccc(C(=O)O*)cc1,tg,-38.0,4.179982099364499,-2.4647979736328125,1.8321424594584448
*CC(CCCCCCCCCC)O*,tg,-41.0,-67.24374392721411,-61.65594482421875,-65.26937365615618
*CC(CCCCCCCCCCCC)COC(=O)NC(=O)c1ccc(C(=O)NC(=O)O*)cc1,tg,75.0,91.31601266312128,100.03068542480467,94.39521979020691
*CC(CCCCCCCCCCCC)COC(=O)NC(=O)c1cccc(C(=O)NC(=O)O*)c1,tg,112.0,57.777624396947395,54.48112487792969,56.612852627429696
*CC(CCCCCCOc1ccc(N=Nc2ccc(C#N)cc2)cc1)COC(=O)CCCCCCCCCCCCC(=O)O*,tg,21.5,18.963054067787667,29.490249633789062,22.68269065099702
*CC(CCCCCCOc1ccc(N=Nc2ccc(C(F)(F)F)cc2)cc1)COC(=O)CCCCC(=O)O*,tg,44.0,24.68677269652343,3.604400634765625,17.237612861875142
*CC(CCCCCCOc1ccc(N=Nc2ccc(C)cc2)cc1)COC(=O)CCCCC(=O)O*,tg,29.0,11.548172379286862,4.79901123046875,9.163451153417713
*CC(CCCCCCOc1ccc(N=Nc2ccc(Cl)cc2)cc1)COC(=O)CCCCC(=O)O*,tg,9.0,28.161156389262455,53.67823791503906,37.17725847883977
*CC(CCCCCCOc1ccc(N=Nc2ccc(OC)cc2)cc1)COC(=O)CCCCC(=O)O*,tg,22.0,19.41721968000903,47.12762451171875,29.20830173043202
*CC(CCl)O*,tg,-21.5,-15.113833017051334,-15.484954833984377,-15.24496369458425
*CC(CN1C(=O)C2C3C=CC(C3)C2C1=O)O*,tg,87.5,92.83349416629548,20.37645721435547,67.2318186138996
*CC(CO)(CCl)COc1ccc(C(c2ccc(O*)cc2)(C(F)(F)F)C(F)(F)F)cc1,tg,107.0,103.12909876184474,141.59402465820312,116.72013966514172
*CC(CO*)(CS(=O)(=O)C(C)C)CS(=O)(=O)C(C)C,tg,91.0,74.61123592980044,34.490966796875,60.43530276133186
*CC(CO*)(CS(=O)(=O)CCC)CS(=O)(=O)CCC,tg,71.0,63.66572783586864,70.70137786865234,66.15167588200535
*CC(CO*)(CS(=O)(=O)CCCCC)CS(=O)(=O)CCCCC,tg,56.0,55.36130447014558,64.62422943115234,58.634228805640845
*CC(CO*)(CS(C)(=O)=O)CS(C)(=O)=O,tg,102.0,87.65655143382966,60.92401123046875,78.21098410498928
*CC(CO*)(CSC)CSC,tg,-6.0,-28.59707530600318,-45.125579833984375,-34.43719005665682
*CC(CO*)(CSCC)CSCC,tg,-32.0,-13.733116035356534,-28.548858642578125,-18.968050435854938
*CC(CO*)(CSCCCCC)CSCCCCC,tg,-33.0,-31.140150986999934,-42.48512268066406,-35.148737270275035
*CC(CO*)C(C)(C)C,tg,-4.0,-6.900973756730643,-9.3551025390625,-7.768105666785575
*CC(COC(=O)CCCCCCCCCCN1C(=O)C2C3C=CC(C3)C2C1=O)O*,tg,-31.0,26.14953201680135,23.481170654296875,25.20670403579102
*CC(COC(=O)CCCCCN1C(=O)C2C3C=CC(C3)C2C1=O)O*,tg,1.0,29.65571888846924,30.782546997070312,30.053867761971475
*CC(COC(=O)O*)OCCCCCCOc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,tg,32.0,32.5277927906016,31.23974609375,32.072679595026095
*CC(COC(=O)O*)OCCCCOc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,tg,42.0,36.85285881201183,45.20496368408203,39.803957671549185
*CC(COC(C)(C)C)O*,tg,-24.0,-22.292157247494774,-24.580368041992188,-23.10066436868812
*CC(COC(C)C)O*,tg,-67.0,-56.30059989164188,-38.145355224609375,-49.8856993782793
*CC(COC(C)OCC)O*,tg,-67.0,-62.459033536736605,-17.302978515625,-46.503776207576905
*CC(COC(F)(C(F)(F)F)C(F)(F)F)O*,tg,-43.0,-45.85542650365116,-38.80328369140625,-43.36365096571397
*CC(COCC)O*,tg,-61.0,-63.57806223884177,-55.37974548339844,-60.68130224867201
*CC(COCC=C)O*,tg,-74.0,-54.50541499395052,-48.311920166015625,-52.31703065213145
*CC(COCC=C)S*,tg,-59.0,-59.66165281873888,-50.7862548828125,-56.52565571048413
*CC(COCCCC)O*,tg,-79.0,-76.8130971077831,-60.387359619140625,-71.00929364598846
*CC(COCCCCCC)O*,tg,-85.5,-78.08558474165048,-69.25752258300781,-74.96631306494825
*CC(COCOCC(C)([N+](=O)[O-])[N+](=O)[O-])O*,tg,-17.5,-22.376374198943925,44.72667694091797,1.3335457222649758
*CC(COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(O*)c(Cl)c2)cc1Cl)OC(C)=O,tg,100.0,112.8129960121456,124.73157501220705,117.02425837452407
*CC(COc1ccc(-c2ccc(C#N)cc2)cc1)O*,tg,94.15,93.72241178189284,52.522613525390625,79.16504217144683
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)C=Cc1ccccc1,tg,100.6,101.39124402945428,91.3653564453125,97.84873757526067
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)C=Cc1ccco1,tg,107.2,64.29590420748958,78.01256561279297,69.1424937139522
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)CC,tg,60.0,49.613082425725665,51.09893798828125,50.13808860360045
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)c1ccccc1Cl,tg,66.0,100.10447139871228,94.01313018798828,97.9521816016656
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(C)=O,tg,60.0,85.5967413489503,70.18054962158203,80.14964669174815
*CC(COc1ccc(C(C)(c2ccccc2)c2ccc(O*)cc2)cc1)OC(=O)c1ccccc1,tg,126.0,139.3853633480864,101.34169006347656,125.943166134033
*CC(COc1ccc(C2CCCC(CC)(c3ccc(O*)cc3)C2)cc1)OC(C)=O,tg,107.0,101.7879492945591,115.49286651611328,106.63038915876993
*CC(COc1ccc(O*)cc1)OC(C)=O,tg,54.5,41.55979269709603,42.38935089111328,41.85290542469967
*CC(COc1ccc(S(=O)(=O)c2ccc(O*)cc2)cc1)OC(C)=O,tg,130.0,95.44680360209374,122.19865417480467,104.8991939785178
*CC(CS(=O)(=O)CC)O*,tg,57.0,51.48459377435855,51.723533630371094,51.56901981394704
*CC(CS(=O)(=O)CCC)O*,tg,43.0,44.04557989742445,47.69129180908203,45.333740957359474
*CC(CS(=O)(=O)CCCCC)O*,tg,38.5,33.660112651563146,33.196617126464844,33.496343022652916
*CC(CS(C)(=O)=O)O*,tg,59.4,59.95197140487499,36.04450225830078,51.50460322481143
*CC(CSC(C)C)O*,tg,-44.0,-63.1295362342162,-40.356781005859375,-55.08310326764003
*CC(CSCC)O*,tg,-57.0,-55.84227766199182,-47.95037841796875,-53.05378599248439
*CC(CSCCCC)O*,tg,-65.0,-69.28746464078246,-53.16229248046875,-63.58986171301294
*CC(CSCCCCC)O*,tg,-68.0,-65.60654133750982,-63.38352966308594,-64.82107140895701
*CC(C[N-][N+]#N)O*,tg,-44.57,-14.06666334934001,-24.498077392578125,-17.752456877784006
*CC(C[Si](*)(C)C)c1ccccc1,tg,5.67,57.86134891907514,27.25733184814453,47.04784965647561
*CC(Cc1ccc(-c2ccccc2)cc1)C[Si](*)(C)C,tg,28.0,76.80913210156226,36.38069915771485,62.52431358204838
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,tg,-2.0,30.84278797015743,44.83549499511719,35.786914316234274
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)CCCCC(=O)O*,tg,-60.5,-16.449708251212382,-56.17022705078125,-30.484395258271604
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(OCCCCC)c(C(=O)O*)c1,tg,9.0,18.418910601681937,10.31524658203125,15.555594825267672
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,tg,45.0,67.1634622838107,32.85595703125,55.04138752838338
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(C(=O)O*)c1OCCCCC,tg,17.0,15.15723824419093,5.28924560546875,11.670521749593343
*CC(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,tg,38.0,51.63075578067414,37.42070007324219,46.60983233269421
*CC(F)(F)C(F)=C(*)Cl,tg,-17.0,67.42006392630876,1.21014404296875,44.02571938075789
*CC(F)(F)C1(F)C(*)CC(O)(C(F)(F)F)C1(F)F,tg,152.0,123.90143158989956,131.6430206298828,126.63681326156654
*CC(F)(F)C1(F)CC(C(O)(C(F)(F)F)C(F)(F)F)CC1*,tg,118.0,129.51631220702728,110.2746124267578,122.7175280505924
*CC(O)C(O)COC(=O)O*,tg,51.38,20.094594448790183,28.113601684570312,22.927997940557738
*CC(O)CN(*)c1cc(C)c(N=Nc2ccc(C#N)cc2)c(C)c1,tg,150.0,141.08975437596516,142.61744689941406,141.62954305591217
*CC(O)CN(*)c1cc(C)c(N=Nc2ccc(Cl)cc2)c(C)c1,tg,150.0,151.7350618634187,161.0516815185547,155.02695846435304
*CC(O)CN(*)c1cc(C)c(N=Nc2ccc([N+](=O)[O-])cc2)c(C)c1,tg,152.0,146.18903338819217,155.25962829589844,149.39400060274085
*CC(O)CN(*)c1cc(C)c(N=Nc2ccc([N+](=O)[O-])cc2C)c(C)c1,tg,149.0,153.8687501834281,153.5808563232422,153.7670269345614
*CC(O)CN(*)c1cc(C)cc(C)c1,tg,80.0,112.05526814430726,82.90684509277344,101.75608256866298
*CC(O)CN(*)c1ccc(N=Nc2ccc(Cl)cc2)cc1,tg,160.0,119.0899514053266,139.8687744140625,126.43185644876863
*CC(O)CN(*)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C)cc1,tg,156.0,134.37668569907453,154.55154418945312,141.50518836926744
*CC(O)CN(C)S(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)N(C)CC(O)COc3ccc(C(C)(C)c4ccc(O*)cc4)cc3)cc2)cc1,tg,101.0,119.27362007595744,84.91089630126953,107.13203463188685
*CC(O)CN(C)S(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)N(C)CC(O)COc3ccc(O*)cc3)cc2)cc1,tg,84.0,91.76781831253248,98.2617416381836,94.06235484120299
*CC(O)CN(C)S(=O)(=O)c1cccc(S(=O)(=O)N(C)CC(O)COc2ccc(-c3ccc(O*)cc3)cc2)c1,tg,58.0,105.44958037654906,95.09223175048828,101.78995682220275
*CC(O)CN(C)S(=O)(=O)c1cccc(S(=O)(=O)N(C)CC(O)COc2ccc(C(C)(C)c3ccc(O*)cc3)cc2)c1,tg,76.0,97.61203568204508,64.54161071777344,85.92706585811044
*CC(O)CN(C)S(=O)(=O)c1cccc(S(=O)(=O)N(C)CC(O)COc2ccc(Sc3ccc(O*)cc3)cc2)c1,tg,90.0,84.79065167168328,58.624908447265625,75.5453540884662
*CC(O)CN(CC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)c1ccc(C#N)cc1,tg,100.0,99.33024772354612,92.8542022705078,97.04202808987233
*CC(O)CN(CCO)S(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)N(CCO)CC(O)COc3ccc(C(C)(C)c4ccc(O*)cc4)cc3)cc2)cc1,tg,76.0,109.76801584224047,120.52418518066406,113.56855708948473
*CC(O)CO*,tg,17.0,12.57332945008517,9.058837890625,11.331533257168616
*CC(O)COC(=O)C1CCC(C(=O)OCC(O)COc2ccc(C(C)(C)c3ccc(O*)cc3)cc2)CC1,tg,70.0,67.80304279327508,76.11260223388672,70.73910882262423
*CC(O)COC(=O)CCCCC(=O)O*,tg,-20.0,-26.647825006948583,-23.420166015625,-25.507377070270607
*CC(O)COC(=O)CCCCC(=O)OCC(O)COc1ccc(C(=O)Oc2ccc(O*)cc2)cc1,tg,37.0,36.88770916956326,36.628761291503906,36.79621357661686
*CC(O)COC(=O)CCCCC(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,tg,37.33,33.875614488021505,36.11424255371094,34.66660224892433
*CC(O)COC(=O)CCCCC(=O)OCC(O)COc1ccc(O*)cc1,tg,19.0,20.966736064026865,20.26203155517578,20.71773863113594
*CC(O)COC(=O)CCCCCCCCC(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,tg,30.0,26.30401689994796,32.70220947265625,28.564728312655554
*CC(O)COC(=O)CCCCCCCCC(=O)OCC(O)COc1ccc(C=C(C)c2ccc(O*)cc2)cc1,tg,30.0,30.566576686482524,32.20489501953125,31.145453441297605
*CC(O)COC(=O)CCCCCCCCCCC(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,tg,25.0,19.73130183919167,28.358009338378903,22.779427677212134
*CC(O)COC(=O)CCCCCCCCCCC(=O)OCC(O)COc1ccc(O*)cc1,tg,10.0,12.658808276640285,15.162376403808594,13.543408884274797
*CC(O)COC(=O)c1cccc(C(=O)OCC(O)COc2ccc(C(C)(C)c3ccc(O*)cc3)cc2)c1,tg,97.0,82.57650605536797,73.20811462402344,79.26631662501332
*CC(O)COc1c(C)cc(C(C)(C)c2cc(C)c(O*)c(C)c2)cc1C,tg,130.0,127.84473035722245,130.76995849609375,128.87831860314805
*CC(O)COc1c(C)cc(C(C)(C)c2cc(C)c(OCC(O)COc3c(C)cc(S(=O)(=O)c4cc(C)c(O*)c(C)c4)cc3C)c(C)c2)cc1C,tg,145.0,111.025336459111,136.4226531982422,119.99912134473844
*CC(O)COc1c(C)cc(S(=O)(=O)c2cc(C)c(O*)c(C)c2)cc1C,tg,152.5,142.66426384408356,136.3324432373047,140.42700403261418
*CC(O)COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(O*)c(Cl)c2)cc1Cl,tg,145.0,123.333121165395,118.55247497558594,121.64394703088725
*CC(O)COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(OCC(O)COc3ccc(C(C)(C)c4ccc(O*)cc4)cc3)c(Cl)c2)cc1Cl,tg,100.0,114.2694948018906,133.60018920898438,121.09972395880726
*CC(O)COc1ccc(C(=O)c2ccc(OCC(O)COc3ccc(C(C)(C)c4ccc(O*)cc4)cc3)cc2)cc1,tg,120.0,102.1447242040254,99.67648315429688,101.27260592264759
*CC(O)COc1ccc(C(C)(C)C2CCC(C)(c3ccc(O*)cc3)CC2)cc1,tg,135.0,119.4457285110828,135.7325897216797,125.20046199207202
*CC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,tg,87.45,87.38364381385438,86.80714416503906,87.1799457662123
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3c(C)cc(C(C)(C)c4cc(C)c(O*)c(C)c4)cc3C)cc2)cc1,tg,100.0,115.34162330039602,116.40817260742188,115.7184735066392
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(C4(c5ccc(O*)cc5)c5ccccc5-c5ccccc54)cc3)cc2)cc1,tg,161.0,147.409618743832,139.6220245361328,144.65798179280023
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(NC(=O)CCCC(=O)Nc4ccc(O*)cc4)cc3)cc2)cc1,tg,105.0,111.54601919467136,128.5054473876953,117.53839476531397
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(NC(=O)CCCCC(=O)Nc4ccc(O*)cc4)cc3)cc2)cc1,tg,112.0,120.77305249955496,107.1374053955078,115.95508825770591
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(Oc4ccc(O*)cc4)cc3)cc2)cc1,tg,85.0,86.40503212969291,118.26358795166016,97.6618050262012
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(S(=O)(=O)c4ccc(O*)c(C)c4)cc3C)cc2)cc1,tg,117.5,118.81928705880976,129.90650939941406,122.7368012311006
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(S(=O)(=O)c4ccc(O*)cc4)cc3)cc2)cc1,tg,130.33,116.9112816130671,125.66316223144533,120.003635613323
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3cccc(NC(=O)C(=O)Nc4cccc(O*)c4)c3)cc2)cc1,tg,119.0,126.85840105741276,132.5233612060547,128.86003509937586
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3cccc(NC(=O)Cc4cccc(CC(=O)Nc5cccc(O*)c5)c4)c3)cc2)cc1,tg,119.0,103.16336644683892,126.1583251953125,111.28831190396039
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccccc3C(=O)Nc3ccc(O*)cc3)cc2)cc1,tg,121.0,129.47822778963825,135.39669799804688,131.5694360478879
*CC(O)COc1ccc(C(C)(c2ccccc2)c2ccc(O*)cc2)cc1,tg,115.0,104.42647735746974,129.9020233154297,113.42790343798208
*CC(O)COc1ccc(C(C)CC(C)(C)c2ccc(O*)cc2)cc1,tg,75.0,85.51848243179766,77.49889373779297,82.6848734899394
*CC(O)COc1ccc(C2CCCC(CC)(c3ccc(O*)cc3)C2)cc1,tg,140.0,107.82530336530364,113.2522201538086,109.74282813189477
*CC(O)COc1ccc(O*)cc1,tg,54.5,83.38158996063657,73.36034393310547,79.84072353522973
*CC(O)COc1ccc(S(=O)(=O)c2ccc(O*)c(C)c2)cc1C,tg,132.5,127.95060879767976,139.82920837402344,132.14774499263748
*CC(O)COc1ccc(S(=O)(=O)c2ccc(OCC(O)COc3cccc(O*)c3)cc2)cc1,tg,105.0,104.48387985504974,90.34395599365234,99.48773650909438
*CC(O*)C1CC(F)(F)C1(F)F,tg,-25.0,105.83390662500156,75.7535629272461,95.20543998807166
*CC(O*)c1ccccc1,tg,32.38,36.165205960876264,45.145477294921875,39.33825861025818
*CC(O*)c1ccco1,tg,12.5,28.71352140524788,10.62982177734375,22.323900325825758
*CC(OC(=O)C(=O)OCC)C(COC(=O)O*)OC(=O)C(=O)OCC,tg,51.38,26.508245208288464,61.91734313964844,39.01955225280621
*CC(OC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(COC(=O)O*)OC(=O)C(CC(C)C)NC(=O)OCc1ccccc1,tg,51.38,75.45300981944284,70.7435073852539,73.78897333098834
*CC(OC(=O)OCC)C(COC(=O)O*)OC(=O)OCC,tg,49.8,22.767031156632292,121.30921936035156,57.585528251512514
*CC(OC(=O)Oc1ccc(C(=O)OC)cc1)C(COC(=O)O*)OC(=O)Oc1ccc(C(=O)OC)cc1,tg,51.38,89.47767129524986,132.67027282714844,104.73916993225666
*CC(OC(C)=O)C(CCC(C)(O)C=C)C(*)(C)C,tg,85.0,45.38027933866321,68.36860656738281,53.50288164149211
*CC(OC(C)C)C1C(=O)OC(=O)C1*,tg,142.0,146.33277270810996,144.91314697265625,145.83116790871657
*CC(OC)C1(C)C(=O)OC(=O)C1(*)C,tg,170.2,147.65527665636483,109.2854461669922,134.09783637846726
*CC(OC)C1C(=O)N(c2ccc(N(C)C)cc2)C(=O)C1*,tg,221.0,200.15192168938677,209.80596923828125,203.56304369370136
*CC(OC1CCCCC1)C1C(=O)OC(=O)C1*,tg,201.0,151.08709411853528,138.26588439941406,146.55689987893524
*CC(OCC(C)C)C(C)(C(=O)OC)C(*)(C)C(=O)OC,tg,125.5,72.41823468424477,124.0172882080078,90.65003497166626
*CC(OCC)C(C(=O)OC)C(*)C(=O)OC,tg,50.0,53.870624225353865,29.004920959472656,45.0846774881516
*CC(OCC)C1C(=O)OC(=O)C1*,tg,146.0,113.17886080637524,142.40231323242188,123.50455695689233
*CC(OCCCC)C(C(=O)OC)C(*)C(=O)OC,tg,32.5,33.602140717942234,24.702896118164062,30.457717726203654
*CC(OCCCC)C1C(=O)OC(=O)C1*,tg,118.0,96.0864832617838,121.10704803466795,104.92714813575549
*CC(OO*)c1ccc(Br)cc1,tg,9.6,63.80572614376019,53.104591369628906,60.02463058624396
*CC(S*)c1ccccc1,tg,-2.5,72.76273001952649,46.52727508544922,63.49280078356749
*CC(c1ccccc1)C1C(=O)N(C(C)(C)C)C(=O)C1*,tg,178.0,183.51165041251969,168.16697692871094,178.08982572142037
*CC(c1ccccc1)C1C(=O)N(C)C(=O)C1*,tg,205.0,177.8611829584894,196.76356506347656,184.54007398380529
*CC(c1ccccc1)C1C(=O)N(CCCCCCCCCCCC)C(=O)C1*,tg,70.0,85.51220506461111,56.113983154296875,75.12475657338422
*CC(c1ccccc1)C1C(=O)N(CCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)C1*,tg,113.0,125.38266244253892,95.66744995117188,114.88320978510987
*CC(c1ccccc1)C1C(=O)N(CCCN(CC)c2ccc(N=Nc3ccc([N+](=O)[O-])cc3Cl)c(C)c2)C(=O)C1*,tg,149.0,158.2167016430201,158.85714721679688,158.44299408442473
*CC(c1ccccc1)C1C(=O)N(CCN(CC)c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)C(=O)C1*,tg,171.67,152.52644489238062,146.26708984375,150.31478976730858
